Var1,Var2,value
AKNAD1,RPH3A,3
CLCNKB,RPH3A,7
CASP12,RPH3A,8
DEFB115,RPH3A,7
ATAD3C,RPH3A,8
MICALL2,SCN4A,7
PRRT3,SCN4A,7
NAT8B,SCN4A,8
ZP4,SCN4A,7
ABCB5,SCN4A,8
OTOP1,SCN4A,8
SLC44A4,SCN4A,8
VWA5B2,SCN4A,6
ZNF778,SCN4A,8
CDH23,SCN4A,7
CES5A,SCN4A,8
ZNF273,SCN4A,8
FHAD1,SCN4A,8
DNAH17,SCN4A,7
DNAH3,SCN4A,8
ACOT2,SCN4A,8
ALG14,SCN4A,8
COL13A1,SCN4A,7
COLQ,SCN4A,7
LRP4,SCN4A,7
SLC18A3,SCN4A,7
SLC5A7,SCN4A,6
AKNAD1,SCN4A,5
DEFB115,SCN4A,7
PRRT3,SLC18A3,7
SLC44A4,SLC18A3,7
CES5A,SLC18A3,7
DEFB115,SLC18A3,8
MICALL2,SLC25A1,8
NPHP3,SLC25A1,7
PRRT3,SLC25A1,3
TOR2A,SLC25A1,7
DMXL2,SLC25A1,8
LILRA1,SLC25A1,8
NAT8B,SLC25A1,7
ZP4,SLC25A1,8
ABCB5,SLC25A1,7
AMPD1,SLC25A1,7
ATP6V0A4,SLC25A1,7
CFHR5,SLC25A1,8
OTOP1,SLC25A1,7
PLB1,SLC25A1,7
SLC28A1,SLC25A1,3
SLC44A4,SLC25A1,7
VWA5B2,SLC25A1,8
ZNF778,SLC25A1,8
CDH23,SLC25A1,8
CES5A,SLC25A1,7
MYH15,SLC25A1,8
SELENOO,SLC25A1,6
ZNF273,SLC25A1,8
BAIAP3,SLC25A1,8
FHAD1,SLC25A1,6
OR10G9,SLC25A1,8
DNAH17,SLC25A1,8
DNAH3,SLC25A1,7
ACOT2,SLC25A1,7
FCGBP,SLC25A1,7
RPTN,SLC25A1,8
ALG14,SLC25A1,6
CHRNA1,SLC25A1,8
CHRNE,SLC25A1,8
COL13A1,SLC25A1,8
COLQ,SLC25A1,8
DPAGT1,SLC25A1,6
LRP4,SLC25A1,8
SCN4A,SLC25A1,8
SLC18A3,SLC25A1,7
SLC5A7,SLC25A1,3
TPCN2,SLC25A1,8
AKNAD1,SLC25A1,8
CLCNKB,SLC25A1,8
CASP12,SLC25A1,7
DEFB115,SLC25A1,8
ATAD3C,SLC25A1,6
MICALL2,SLC5A7,7
PRRT3,SLC5A7,1
NAT8B,SLC5A7,8
ZP4,SLC5A7,7
ABCB5,SLC5A7,8
OTOP1,SLC5A7,8
SLC44A4,SLC5A7,8
VWA5B2,SLC5A7,7
ZNF778,SLC5A7,8
CDH23,SLC5A7,7
CES5A,SLC5A7,8
ZNF273,SLC5A7,8
FHAD1,SLC5A7,8
DNAH17,SLC5A7,7
DNAH3,SLC5A7,8
ACOT2,SLC5A7,8
ALG14,SLC5A7,8
COL13A1,SLC5A7,7
LRP4,SLC5A7,7
SLC18A3,SLC5A7,8
AKNAD1,SLC5A7,7
DEFB115,SLC5A7,7
KRT79,SYT2,8
MICALL2,SYT2,5
NPHP3,SYT2,8
DNAH7,SYT2,8
FHOD3,SYT2,8
LEFTY2,SYT2,6
NCKAP5L,SYT2,8
PRRT3,SYT2,6
TOR2A,SYT2,5
CASP5,SYT2,8
DMXL2,SYT2,4
KIAA1109,SYT2,8
LILRA1,SYT2,6
NAT8B,SYT2,8
UNC13C,SYT2,4
ZP4,SYT2,6
ABCB5,SYT2,8
AMPD1,SYT2,8
ATP6V0A4,SYT2,8
CFHR5,SYT2,7
LBP,SYT2,6
OTOP1,SYT2,8
PLB1,SYT2,8
SLC28A1,SYT2,7
SLC44A4,SYT2,8
TNXB,SYT2,6
VWA5B2,SYT2,0
ZNF778,SYT2,8
CDH23,SYT2,6
CES5A,SYT2,8
CHGB,SYT2,6
FGL1,SYT2,8
MCM8,SYT2,8
MYH15,SYT2,7
SELENOO,SYT2,8
ZNF273,SYT2,8
BAIAP3,SYT2,4
FHAD1,SYT2,8
HEATR1,SYT2,8
OR10G9,SYT2,8
DNAAF1,SYT2,8
DNAH17,SYT2,5
DNAH3,SYT2,8
ZC3H3,SYT2,8
ACOT2,SYT2,8
CDH3,SYT2,6
FAAP100,SYT2,8
FCGBP,SYT2,8
PPFIBP2,SYT2,6
RPTN,SYT2,8
ALG14,SYT2,8
ALG2,SYT2,8
CHRNA1,SYT2,7
CHRNB1,SYT2,7
CHRNE,SYT2,7
COL13A1,SYT2,6
COLQ,SYT2,7
DOK7,SYT2,4
DPAGT1,SYT2,8
GMPPB,SYT2,8
LAMB2,SYT2,6
LRP4,SYT2,6
MYO9A,SYT2,5
RPH3A,SYT2,4
SCN4A,SYT2,6
SLC18A3,SYT2,1
SLC25A1,SYT2,8
SLC5A7,SYT2,7
UNC13B,SYT2,4
TPCN2,SYT2,7
AKNAD1,SYT2,5
CLCNKB,SYT2,7
CASP12,SYT2,8
DEFB115,SYT2,7
ATAD3C,SYT2,8
MICALL2,UNC13B,5
NPHP3,UNC13B,8
PRRT3,UNC13B,6
TOR2A,UNC13B,7
DMXL2,UNC13B,0
LILRA1,UNC13B,6
NAT8B,UNC13B,8
UNC13C,UNC13B,0
ZP4,UNC13B,6
ABCB5,UNC13B,8
AMPD1,UNC13B,8
ATP6V0A4,UNC13B,8
CFHR5,UNC13B,7
OTOP1,UNC13B,8
PLB1,UNC13B,8
SLC28A1,UNC13B,7
SLC44A4,UNC13B,8
VWA5B2,UNC13B,4
ZNF778,UNC13B,8
CDH23,UNC13B,6
CES5A,UNC13B,8
MYH15,UNC13B,7
SELENOO,UNC13B,8
ZNF273,UNC13B,8
BAIAP3,UNC13B,0
FHAD1,UNC13B,8
OR10G9,UNC13B,8
DNAH17,UNC13B,6
DNAH3,UNC13B,8
ZC3H3,UNC13B,8
ACOT2,UNC13B,8
FCGBP,UNC13B,8
RPTN,UNC13B,8
ALG14,UNC13B,8
CHRNA1,UNC13B,7
CHRNE,UNC13B,7
COL13A1,UNC13B,6
COLQ,UNC13B,7
DPAGT1,UNC13B,8
LRP4,UNC13B,6
SCN4A,UNC13B,5
SLC18A3,UNC13B,5
SLC25A1,UNC13B,8
SLC5A7,UNC13B,7
TPCN2,UNC13B,7
AKNAD1,UNC13B,3
CLCNKB,UNC13B,7
CASP12,UNC13B,8
DEFB115,UNC13B,7
ATAD3C,UNC13B,8
KRT79,VAMP1,8
MICALL2,VAMP1,5
NPHP3,VAMP1,8
RP1,VAMP1,5
DNAH7,VAMP1,8
FHOD3,VAMP1,8
LEFTY2,VAMP1,6
NCKAP5L,VAMP1,8
PRRT3,VAMP1,6
TOR2A,VAMP1,7
CASP5,VAMP1,8
DMXL2,VAMP1,1
KIAA1109,VAMP1,7
LILRA1,VAMP1,6
LOXL3,VAMP1,6
LRP2,VAMP1,4
NAT8B,VAMP1,8
UNC13C,VAMP1,1
ZP4,VAMP1,6
ABCB5,VAMP1,8
AMPD1,VAMP1,8
ATP6V0A4,VAMP1,8
CFHR5,VAMP1,7
LBP,VAMP1,6
OTOP1,VAMP1,8
PLB1,VAMP1,8
SLC28A1,VAMP1,7
SLC44A4,VAMP1,8
SPTBN5,VAMP1,5
TNXB,VAMP1,6
VWA5B2,VAMP1,4
ZNF778,VAMP1,8
ANKRD12,VAMP1,8
CDH23,VAMP1,6
CES5A,VAMP1,8
CHGB,VAMP1,6
FGL1,VAMP1,8
MCM8,VAMP1,8
MYH15,VAMP1,7
SELENOO,VAMP1,8
ZNF273,VAMP1,8
BAIAP3,VAMP1,1
CFB,VAMP1,6
COL15A1,VAMP1,6
FHAD1,VAMP1,8
HEATR1,VAMP1,8
OR10G9,VAMP1,8
DNAAF1,VAMP1,8
DNAH17,VAMP1,6
DNAH3,VAMP1,8
NBEA,VAMP1,5
SIGLEC12,VAMP1,6
ZC3H3,VAMP1,8
ACOT2,VAMP1,8
CDH3,VAMP1,6
FAAP100,VAMP1,8
FCGBP,VAMP1,8
PPFIBP2,VAMP1,4
RPTN,VAMP1,8
ALG14,VAMP1,8
ALG2,VAMP1,8
CHAT,VAMP1,8
CHRNA1,VAMP1,7
CHRNB1,VAMP1,7
CHRNE,VAMP1,7
COL13A1,VAMP1,6
COLQ,VAMP1,7
DOK7,VAMP1,1
DPAGT1,VAMP1,8
GMPPB,VAMP1,8
LAMA5,VAMP1,6
LAMB2,VAMP1,6
LRP4,VAMP1,6
MYO9A,VAMP1,5
PLEC,VAMP1,6
RAPSN,VAMP1,2
RPH3A,VAMP1,1
SCN4A,VAMP1,5
SLC18A3,VAMP1,5
SLC25A1,VAMP1,8
SLC5A7,VAMP1,7
SYT2,VAMP1,4
UNC13B,VAMP1,1
TPCN2,VAMP1,7
AKNAD1,VAMP1,3
CLCNKB,VAMP1,7
CASP12,VAMP1,8
DEFB115,VAMP1,7
ATAD3C,VAMP1,8
KRT79,USH2A,8
MICALL2,USH2A,6
NPHP3,USH2A,8
RP1,USH2A,6
DNAH7,USH2A,8
FHOD3,USH2A,8
LEFTY2,USH2A,1
NCKAP5L,USH2A,8
PRRT3,USH2A,6
TOR2A,USH2A,8
CASP5,USH2A,8
DMXL2,USH2A,6
KIAA1109,USH2A,8
LILRA1,USH2A,4
LOXL3,USH2A,0
LRP2,USH2A,6
NAT8B,USH2A,8
UNC13C,USH2A,6
ZP4,USH2A,2
ABCB5,USH2A,8
AMPD1,USH2A,8
ATP6V0A4,USH2A,8
CFHR5,USH2A,5
LBP,USH2A,4
OTOP1,USH2A,8
PLB1,USH2A,8
RPL3L,USH2A,8
SLC28A1,USH2A,7
SLC44A4,USH2A,8
SPTBN5,USH2A,6
TNXB,USH2A,0
VWA5B2,USH2A,6
ZNF778,USH2A,8
ANKRD12,USH2A,8
CDH23,USH2A,4
CES5A,USH2A,8
CHGB,USH2A,0
FGL1,USH2A,3
MCM8,USH2A,8
MYH15,USH2A,7
SELENOO,USH2A,8
ZNF273,USH2A,8
BAIAP3,USH2A,6
CFB,USH2A,4
COL15A1,USH2A,0
FHAD1,USH2A,8
HEATR1,USH2A,8
OR10G9,USH2A,8
DNAAF1,USH2A,8
DNAH17,USH2A,5
DNAH3,USH2A,8
NBEA,USH2A,8
SIGLEC12,USH2A,4
ZC3H3,USH2A,8
ACOT2,USH2A,8
CDH3,USH2A,4
FAAP100,USH2A,8
FCGBP,USH2A,8
PPFIBP2,USH2A,5
RPTN,USH2A,8
ALG14,USH2A,8
ALG2,USH2A,8
CHAT,USH2A,8
CHRNA1,USH2A,7
CHRNB1,USH2A,7
CHRNE,USH2A,7
COL13A1,USH2A,0
COLQ,USH2A,2
DOK7,USH2A,6
DPAGT1,USH2A,8
GMPPB,USH2A,8
LAMA5,USH2A,0
LAMB2,USH2A,0
LRP4,USH2A,0
MYO9A,USH2A,6
PLEC,USH2A,0
RAPSN,USH2A,6
RPH3A,USH2A,6
SCN4A,USH2A,7
SLC18A3,USH2A,7
SLC25A1,USH2A,8
SLC5A7,USH2A,7
SYT2,USH2A,6
UNC13B,USH2A,6
VAMP1,USH2A,6
TPCN2,USH2A,7
AKNAD1,USH2A,7
CLCNKB,USH2A,7
CASP12,USH2A,8
DEFB115,USH2A,7
ATAD3C,USH2A,8
KRT79,UBE2D1,8
MICALL2,UBE2D1,8
NPHP3,UBE2D1,7
RP1,UBE2D1,4
DNAH7,UBE2D1,6
FHOD3,UBE2D1,4
LEFTY2,UBE2D1,8
NCKAP5L,UBE2D1,6
NOTCH4,UBE2D1,8
PRRT3,UBE2D1,8
PTPN14,UBE2D1,8
TOR2A,UBE2D1,7
C1orf94,UBE2D1,7
CASP5,UBE2D1,5
DMXL2,UBE2D1,8
KIAA1109,UBE2D1,5
LILRA1,UBE2D1,8
LOXL3,UBE2D1,8
LRP2,UBE2D1,8
NAT8B,UBE2D1,6
UNC13C,UBE2D1,8
ZP4,UBE2D1,8
ABCB5,UBE2D1,3
AMPD1,UBE2D1,7
ATP6V0A4,UBE2D1,7
CFHR5,UBE2D1,8
LBP,UBE2D1,8
OTOP1,UBE2D1,7
PLB1,UBE2D1,7
RPL3L,UBE2D1,7
SLC28A1,UBE2D1,8
SLC44A4,UBE2D1,7
SPTBN5,UBE2D1,8
TNXB,UBE2D1,8
VWA5B2,UBE2D1,8
ZNF778,UBE2D1,8
ANKRD12,UBE2D1,5
CDH23,UBE2D1,8
CES5A,UBE2D1,7
CHGB,UBE2D1,8
FGL1,UBE2D1,7
MCM8,UBE2D1,6
MYH15,UBE2D1,8
SELENOO,UBE2D1,6
ZNF273,UBE2D1,8
BAIAP3,UBE2D1,8
CFB,UBE2D1,8
COL15A1,UBE2D1,8
FHAD1,UBE2D1,7
HEATR1,UBE2D1,7
LAMA2,UBE2D1,8
OR10G9,UBE2D1,8
DNAAF1,UBE2D1,6
DNAH17,UBE2D1,8
DNAH3,UBE2D1,7
NBEA,UBE2D1,7
SIGLEC12,UBE2D1,8
WDSUB1,UBE2D1,0
ZC3H3,UBE2D1,7
ACOT2,UBE2D1,7
CDH3,UBE2D1,8
FAAP100,UBE2D1,6
FCGBP,UBE2D1,6
PPFIBP2,UBE2D1,8
RPTN,UBE2D1,8
USP8,UBE2D1,5
ALG14,UBE2D1,7
ALG2,UBE2D1,7
CHAT,UBE2D1,7
CHRNA1,UBE2D1,8
CHRNB1,UBE2D1,8
CHRNE,UBE2D1,8
CHRNG,UBE2D1,8
COL13A1,UBE2D1,8
COLQ,UBE2D1,8
DOK7,UBE2D1,8
DPAGT1,UBE2D1,7
GFPT1,UBE2D1,7
GMPPB,UBE2D1,7
LAMA5,UBE2D1,8
LAMB2,UBE2D1,8
LRP4,UBE2D1,8
MYO9A,UBE2D1,8
PLEC,UBE2D1,8
PREPL,UBE2D1,7
RAPSN,UBE2D1,8
RPH3A,UBE2D1,8
SCN4A,UBE2D1,8
SLC18A3,UBE2D1,7
SLC25A1,UBE2D1,7
SLC5A7,UBE2D1,8
SYT2,UBE2D1,8
UNC13B,UBE2D1,8
VAMP1,UBE2D1,8
USH2A,UBE2D1,8
ATAD3B,UBE2D1,8
TPCN2,UBE2D1,8
AKNAD1,UBE2D1,8
CLCNKB,UBE2D1,8
CASP12,UBE2D1,5
PSG5,UBE2D1,8
DEFB115,UBE2D1,8
ATAD3C,UBE2D1,7
KRT79,ATAD3B,8
MICALL2,ATAD3B,6
NPHP3,ATAD3B,8
RP1,ATAD3B,6
DNAH7,ATAD3B,8
FHOD3,ATAD3B,8
LEFTY2,ATAD3B,6
NCKAP5L,ATAD3B,8
PRRT3,ATAD3B,6
TOR2A,ATAD3B,8
CASP5,ATAD3B,8
DMXL2,ATAD3B,6
KIAA1109,ATAD3B,8
LILRA1,ATAD3B,3
LOXL3,ATAD3B,6
LRP2,ATAD3B,6
NAT8B,ATAD3B,8
UNC13C,ATAD3B,6
ZP4,ATAD3B,6
ABCB5,ATAD3B,8
AMPD1,ATAD3B,8
ATP6V0A4,ATAD3B,8
CFHR5,ATAD3B,5
LBP,ATAD3B,6
OTOP1,ATAD3B,8
PLB1,ATAD3B,8
RPL3L,ATAD3B,8
SLC28A1,ATAD3B,7
SLC44A4,ATAD3B,8
SPTBN5,ATAD3B,6
TNXB,ATAD3B,6
VWA5B2,ATAD3B,6
ZNF778,ATAD3B,8
ANKRD12,ATAD3B,8
CDH23,ATAD3B,6
CES5A,ATAD3B,8
CHGB,ATAD3B,6
FGL1,ATAD3B,8
MCM8,ATAD3B,8
MYH15,ATAD3B,7
SELENOO,ATAD3B,8
ZNF273,ATAD3B,8
BAIAP3,ATAD3B,6
CFB,ATAD3B,3
COL15A1,ATAD3B,6
FHAD1,ATAD3B,8
HEATR1,ATAD3B,8
LAMA2,ATAD3B,6
OR10G9,ATAD3B,8
DNAAF1,ATAD3B,8
DNAH17,ATAD3B,6
DNAH3,ATAD3B,8
NBEA,ATAD3B,8
SIGLEC12,ATAD3B,3
WDSUB1,ATAD3B,8
ZC3H3,ATAD3B,8
ACOT2,ATAD3B,8
CDH3,ATAD3B,6
FAAP100,ATAD3B,8
FCGBP,ATAD3B,8
PPFIBP2,ATAD3B,6
RPTN,ATAD3B,8
USP8,ATAD3B,8
ALG14,ATAD3B,8
ALG2,ATAD3B,8
CHAT,ATAD3B,8
CHRNA1,ATAD3B,7
CHRNB1,ATAD3B,7
CHRNE,ATAD3B,7
COL13A1,ATAD3B,6
COLQ,ATAD3B,7
DOK7,ATAD3B,6
DPAGT1,ATAD3B,8
GMPPB,ATAD3B,8
LAMA5,ATAD3B,6
LAMB2,ATAD3B,6
LRP4,ATAD3B,6
MYO9A,ATAD3B,6
PLEC,ATAD3B,6
PREPL,ATAD3B,8
RAPSN,ATAD3B,6
RPH3A,ATAD3B,6
SCN4A,ATAD3B,7
SLC18A3,ATAD3B,7
SLC25A1,ATAD3B,8
SLC5A7,ATAD3B,7
SYT2,ATAD3B,6
UNC13B,ATAD3B,6
VAMP1,ATAD3B,6
USH2A,ATAD3B,6
TPCN2,ATAD3B,7
AKNAD1,ATAD3B,7
CLCNKB,ATAD3B,7
CASP12,ATAD3B,8
PSG5,ATAD3B,6
DEFB115,ATAD3B,7
ATAD3C,ATAD3B,8
MICALL2,TPCN2,7
NPHP3,TPCN2,8
PRRT3,TPCN2,7
NAT8B,TPCN2,8
ZP4,TPCN2,7
ABCB5,TPCN2,8
OTOP1,TPCN2,8
SLC44A4,TPCN2,8
VWA5B2,TPCN2,7
ZNF778,TPCN2,8
CDH23,TPCN2,7
CES5A,TPCN2,8
ZNF273,TPCN2,8
FHAD1,TPCN2,8
DNAH17,TPCN2,7
DNAH3,TPCN2,8
ACOT2,TPCN2,8
ALG14,TPCN2,8
COL13A1,TPCN2,7
COLQ,TPCN2,7
LRP4,TPCN2,7
SCN4A,TPCN2,5
SLC18A3,TPCN2,8
SLC5A7,TPCN2,6
AKNAD1,TPCN2,7
CASP12,TPCN2,8
DEFB115,TPCN2,7
ATAD3C,TPCN2,8
MICALL2,AKNAD1,6
PRRT3,AKNAD1,7
NAT8B,AKNAD1,8
ZP4,AKNAD1,7
ABCB5,AKNAD1,8
OTOP1,AKNAD1,8
SLC44A4,AKNAD1,8
VWA5B2,AKNAD1,5
ZNF778,AKNAD1,8
CES5A,AKNAD1,8
ZNF273,AKNAD1,8
FHAD1,AKNAD1,8
DNAH17,AKNAD1,7
DNAH3,AKNAD1,7
ACOT2,AKNAD1,8
ALG14,AKNAD1,8
COL13A1,AKNAD1,7
LRP4,AKNAD1,7
SLC18A3,AKNAD1,6
DEFB115,AKNAD1,7
MICALL2,CLCNKB,7
NPHP3,CLCNKB,8
PRRT3,CLCNKB,7
TOR2A,CLCNKB,8
LILRA1,CLCNKB,7
NAT8B,CLCNKB,8
ZP4,CLCNKB,7
ABCB5,CLCNKB,8
ATP6V0A4,CLCNKB,8
OTOP1,CLCNKB,8
PLB1,CLCNKB,8
SLC44A4,CLCNKB,8
VWA5B2,CLCNKB,7
ZNF778,CLCNKB,8
CDH23,CLCNKB,7
CES5A,CLCNKB,8
ZNF273,CLCNKB,8
FHAD1,CLCNKB,8
OR10G9,CLCNKB,8
DNAH17,CLCNKB,7
DNAH3,CLCNKB,8
ACOT2,CLCNKB,8
FCGBP,CLCNKB,8
ALG14,CLCNKB,8
CHRNA1,CLCNKB,6
CHRNE,CLCNKB,6
COL13A1,CLCNKB,7
COLQ,CLCNKB,7
DPAGT1,CLCNKB,8
LRP4,CLCNKB,7
SCN4A,CLCNKB,5
SLC18A3,CLCNKB,8
SLC5A7,CLCNKB,6
TPCN2,CLCNKB,0
AKNAD1,CLCNKB,7
CASP12,CLCNKB,8
DEFB115,CLCNKB,7
ATAD3C,CLCNKB,8
MICALL2,CASP12,8
PRRT3,CASP12,8
NAT8B,CASP12,6
ZP4,CASP12,8
ABCB5,CASP12,5
OTOP1,CASP12,7
SLC44A4,CASP12,7
VWA5B2,CASP12,8
ZNF778,CASP12,8
CDH23,CASP12,8
CES5A,CASP12,7
ZNF273,CASP12,8
FHAD1,CASP12,7
DNAH17,CASP12,8
DNAH3,CASP12,7
ACOT2,CASP12,7
ALG14,CASP12,7
COL13A1,CASP12,8
COLQ,CASP12,8
LRP4,CASP12,8
SCN4A,CASP12,8
SLC18A3,CASP12,7
SLC5A7,CASP12,8
AKNAD1,CASP12,8
DEFB115,CASP12,8
KRT79,PSG5,8
MICALL2,PSG5,6
NPHP3,PSG5,8
RP1,PSG5,6
DNAH7,PSG5,8
FHOD3,PSG5,8
LEFTY2,PSG5,2
NCKAP5L,PSG5,8
PRRT3,PSG5,6
TOR2A,PSG5,8
CASP5,PSG5,8
DMXL2,PSG5,6
KIAA1109,PSG5,8
LILRA1,PSG5,3
LOXL3,PSG5,1
LRP2,PSG5,6
NAT8B,PSG5,8
UNC13C,PSG5,6
ZP4,PSG5,3
ABCB5,PSG5,8
AMPD1,PSG5,8
ATP6V0A4,PSG5,8
CFHR5,PSG5,4
LBP,PSG5,3
OTOP1,PSG5,8
PLB1,PSG5,8
RPL3L,PSG5,8
SLC28A1,PSG5,7
SLC44A4,PSG5,8
SPTBN5,PSG5,6
TNXB,PSG5,1
VWA5B2,PSG5,6
ZNF778,PSG5,8
ANKRD12,PSG5,8
CDH23,PSG5,4
CES5A,PSG5,8
CHGB,PSG5,1
FGL1,PSG5,4
MCM8,PSG5,8
MYH15,PSG5,7
SELENOO,PSG5,8
ZNF273,PSG5,8
BAIAP3,PSG5,6
CFB,PSG5,3
COL15A1,PSG5,1
FHAD1,PSG5,8
HEATR1,PSG5,8
OR10G9,PSG5,8
DNAAF1,PSG5,8
DNAH17,PSG5,5
DNAH3,PSG5,8
NBEA,PSG5,8
SIGLEC12,PSG5,3
ZC3H3,PSG5,8
ACOT2,PSG5,8
CDH3,PSG5,4
FAAP100,PSG5,8
FCGBP,PSG5,8
PPFIBP2,PSG5,5
RPTN,PSG5,8
ALG14,PSG5,8
ALG2,PSG5,8
CHAT,PSG5,8
CHRNA1,PSG5,7
CHRNB1,PSG5,7
CHRNE,PSG5,7
COL13A1,PSG5,1
COLQ,PSG5,3
DOK7,PSG5,6
DPAGT1,PSG5,8
GMPPB,PSG5,8
LAMA5,PSG5,1
LAMB2,PSG5,1
LRP4,PSG5,1
MYO9A,PSG5,6
PLEC,PSG5,1
PREPL,PSG5,8
RAPSN,PSG5,6
RPH3A,PSG5,6
SCN4A,PSG5,7
SLC18A3,PSG5,7
SLC25A1,PSG5,8
SLC5A7,PSG5,7
SYT2,PSG5,6
UNC13B,PSG5,6
VAMP1,PSG5,6
USH2A,PSG5,1
TPCN2,PSG5,7
AKNAD1,PSG5,7
CLCNKB,PSG5,7
CASP12,PSG5,8
DEFB115,PSG5,7
ATAD3C,PSG5,8
MICALL2,ATAD3C,8
NPHP3,ATAD3C,7
PRRT3,ATAD3C,8
NAT8B,ATAD3C,7
ZP4,ATAD3C,8
ABCB5,ATAD3C,7
OTOP1,ATAD3C,7
SLC44A4,ATAD3C,7
VWA5B2,ATAD3C,8
ZNF778,ATAD3C,8
CDH23,ATAD3C,8
CES5A,ATAD3C,7
ZNF273,ATAD3C,8
FHAD1,ATAD3C,5
DNAH17,ATAD3C,8
DNAH3,ATAD3C,7
ACOT2,ATAD3C,7
ALG14,ATAD3C,5
COL13A1,ATAD3C,8
COLQ,ATAD3C,8
LRP4,ATAD3C,8
SCN4A,ATAD3C,8
SLC18A3,ATAD3C,7
SLC5A7,ATAD3C,8
AKNAD1,ATAD3C,8
CASP12,ATAD3C,7
DEFB115,ATAD3C,8
